id,platform,gene,value
24,platform2,gene4,0.914965318
24,platform3,gene4,1.144262708
24,platform4,gene4,0.902876414
24,platform5,gene4,0.475392432
24,platform6,gene4,-0.582528774
24,platform1,gene5,-0.532934737
24,platform2,gene5,-1.600839996
24,platform3,gene5,-0.005817714
24,platform4,gene5,0.899355676
24,platform5,gene5,1.031922557
24,platform6,gene5,0.095132704
24,platform1,gene6,-0.547627617
24,platform2,gene6,3.290517443
24,platform3,gene6,0.736685531
24,platform4,gene6,1.420575305
24,platform5,gene6,-0.337680641
24,platform6,gene6,-0.037957627
25,platform1,gene1,0.448607098
25,platform2,gene1,1.676522312
25,platform3,gene1,-0.311474545
25,platform4,gene1,0.853615667
25,platform5,gene1,-2.094814634
25,platform6,gene1,-0.507254434
25,platform1,gene2,-1.292009077
25,platform2,gene2,1.113362717
25,platform3,gene2,-0.164453088
25,platform4,gene2,-0.390374082
25,platform5,gene2,1.369099846
25,platform6,gene2,1.116272858
25,platform1,gene3,-0.898021203
25,platform2,gene3,0.427866488
25,platform3,gene3,-1.228444569
25,platform4,gene3,-0.475615024
25,platform5,gene3,1.616577637
25,platform6,gene3,1.450127951
25,platform1,gene4,1.109018755
25,platform2,gene4,-0.570903886
25,platform3,gene4,-1.88143147
25,platform4,gene4,-1.175698184
25,platform5,gene4,0.952556525
25,platform6,gene4,-0.290567886
25,platform1,gene5,-2.162608146
25,platform2,gene5,-0.180187488
25,platform3,gene5,1.410239221
25,platform4,gene5,0.643468641
25,platform5,gene5,-0.821258544
25,platform6,gene5,-1.545916652
25,platform1,gene6,-0.826547226
25,platform2,gene6,0.034527671
25,platform3,gene6,0.888073701
25,platform4,gene6,-1.939940155
25,platform5,gene6,1.023201755
25,platform6,gene6,0.005457727
26,platform1,gene1,0.56977897
26,platform2,gene1,-1.653255563
26,platform3,gene1,-0.66665438
26,platform4,gene1,-0.448234189
26,platform5,gene1,1.043891348
26,platform6,gene1,1.028174047
26,platform1,gene2,0.435090459
26,platform2,gene2,1.604212182
26,platform3,gene2,-0.5154112
26,platform4,gene2,1.012537194
26,platform5,gene2,-0.03594003
26,platform6,gene2,-0.667342096
26,platform1,gene3,0.923380038
26,platform2,gene3,1.381100331
26,platform3,gene3,0.878250416
26,platform4,gene3,-0.509403455
26,platform5,gene3,-0.469787634
26,platform6,gene3,1.377675847
26,platform1,gene4,0.352826406
26,platform2,gene4,0.829573979
26,platform3,gene4,-0.338701984
26,platform4,gene4,1.261034936
26,platform5,gene4,-0.808755145
26,platform6,gene4,0.625351521
26,platform1,gene5,-0.817174966
26,platform2,gene5,-2.462575017
26,platform3,gene5,-1.342957511
26,platform4,gene5,0.136295199
26,platform5,gene5,0.88292275
26,platform6,gene5,-1.751302083
26,platform1,gene6,-1.251424469
26,platform2,gene6,1.764545997
26,platform3,gene6,-0.43389935
26,platform4,gene6,0.505700132
26,platform5,gene6,-0.526935321
26,platform6,gene6,-0.298582885
27,platform1,gene1,0.087244207
27,platform2,gene1,0.010961843
27,platform3,gene1,-0.192560211
27,platform4,gene1,-0.469796485
27,platform5,gene1,-3.04786089
27,platform6,gene1,1.8686555
27,platform1,gene2,1.790424208
27,platform2,gene2,-1.101081742
27,platform3,gene2,-0.168107522
27,platform4,gene2,1.375275305
27,platform5,gene2,0.998290023
27,platform6,gene2,1.276601619
27,platform1,gene3,-1.071746918
27,platform2,gene3,2.577268096
27,platform3,gene3,-1.13345996
27,platform4,gene3,0.753916342
27,platform5,gene3,0.14127598
27,platform6,gene3,-0.403710318
27,platform1,gene4,-0.379415798
27,platform2,gene4,-0.991396813
27,platform3,gene4,1.622659796
27,platform4,gene4,0.089513228
27,platform5,gene4,0.259217949
27,platform6,gene4,0.209632833
27,platform1,gene5,-0.375170753
27,platform2,gene5,-1.134021245
27,platform3,gene5,0.25372631
27,platform4,gene5,-2.09363945
27,platform5,gene5,-1.418566943
27,platform6,gene5,-1.076396695
27,platform1,gene6,-1.078678863
27,platform2,gene6,0.107188817
27,platform3,gene6,1.598487548
27,platform4,gene6,-1.515324144
27,platform5,gene6,0.433676021
27,platform6,gene6,0.899544753
28,platform1,gene1,-0.989532202
28,platform2,gene1,-0.052799402
28,platform3,gene1,0.823610903
28,platform4,gene1,-0.255509103
28,platform5,gene1,-0.220684347
28,platform6,gene1,0.307726791
28,platform1,gene2,-0.060013253
28,platform2,gene2,-0.55565289
28,platform3,gene2,-0.138615019
28,platform4,gene2,1.882839792
28,platform5,gene2,0.87366868
28,platform6,gene2,-0.914597073
28,platform1,gene3,-1.244917622
28,platform2,gene3,-0.359982241
28,platform3,gene3,1.328774701
28,platform4,gene3,0.292679118
28,platform5,gene3,-0.701505237
28,platform6,gene3,0.882234568
28,platform1,gene4,-0.133370389
28,platform2,gene4,-1.120678499
28,platform3,gene4,0.461192454
28,platform4,gene4,1.52414281
28,platform5,gene4,0.434468298
28,platform6,gene4,0.192000371
28,platform1,gene5,-0.656243128
28,platform2,gene5,0.568398531
28,platform3,gene5,-1.070570535
28,platform4,gene5,-1.653149024
28,platform5,gene5,-0.043352768
28,platform6,gene5,-0.034593506
28,platform1,gene6,2.365055532
28,platform2,gene6,-1.216347308
28,platform3,gene6,0.170906323
28,platform4,gene6,0.805053094
28,platform5,gene6,1.050592844
28,platform6,gene6,-0.010724485
29,platform1,gene1,-0.743256141
29,platform2,gene1,-0.065784052
29,platform3,gene1,1.939755992
29,platform4,gene1,0.482739008
29,platform5,gene1,-2.044477073
29,platform6,gene1,1.423459129
29,platform1,gene2,0.540502661
29,platform2,gene2,-0.033571772
29,platform3,gene2,-0.017863621
29,platform4,gene2,-0.14978972
29,platform5,gene2,0.256559481
29,platform6,gene2,-0.503866933
29,platform1,gene3,0.277011252
29,platform2,gene3,-0.931356025
29,platform3,gene3,0.200146875
29,platform4,gene3,1.106837421
29,platform5,gene3,0.509206114
29,platform6,gene3,1.033749676
29,platform1,gene4,-1.090868762
29,platform2,gene4,0.054792784
29,platform3,gene4,0.617250303
29,platform4,gene4,-1.068004868
29,platform5,gene4,1.565814337
29,platform6,gene4,-1.034808011
29,platform1,gene5,0.164518709
29,platform2,gene5,0.15183233
29,platform3,gene5,0.121670302
29,platform4,gene5,-0.210424584
29,platform5,gene5,0.449936787
29,platform6,gene5,-1.031164492
29,platform1,gene6,-1.289364188
29,platform2,gene6,-0.654568638
29,platform3,gene6,-0.057324104
29,platform4,gene6,1.25674782
29,platform5,gene6,1.58745414
29,platform6,gene6,0.319481463
30,platform1,gene1,0.381591623
30,platform2,gene1,-0.243644884
30,platform3,gene1,0.048053084
30,platform4,gene1,-1.404545861
30,platform5,gene1,0.289933729
30,platform6,gene1,-0.535553582
30,platform1,gene2,0.334678773
30,platform2,gene2,-0.345981339
30,platform3,gene2,-0.661615735
30,platform4,gene2,-0.219111377
30,platform5,gene2,-0.366904911
30,platform6,gene2,1.094578208
30,platform1,gene3,0.209208082
30,platform2,gene3,0.432491426
30,platform3,gene3,-1.240853586
30,platform4,gene3,1.49682171
30,platform5,gene3,0.159370441
30,platform6,gene3,-0.856281403
30,platform1,gene4,0.309046645
30,platform2,gene4,0.87043403
30,platform3,gene4,-1.383677138
30,platform4,gene4,1.69010697
30,platform5,gene4,-0.158030705
30,platform6,gene4,1.121170781
30,platform1,gene5,0.072261319
30,platform2,gene5,-0.332422845
30,platform3,gene5,-1.834920047
30,platform4,gene5,-1.100172219
30,platform5,gene5,-0.0413403
30,platform6,gene5,0.827852545
30,platform1,gene6,-1.881678654
30,platform2,gene6,1.375441112
30,platform3,gene6,1.398990464
30,platform4,gene6,-1.143316256
30,platform5,gene6,0.472300562
30,platform6,gene6,-1.033639213
31,platform1,gene1,-0.125199979
31,platform2,gene1,0.928662739
31,platform3,gene1,0.868339648
31,platform4,gene1,-0.849174604
31,platform5,gene1,-0.386636454
31,platform6,gene1,-0.976163571
31,platform1,gene2,0.33954366
31,platform2,gene2,-1.559075164
31,platform3,gene2,-2.629325442
31,platform4,gene2,1.469812282
31,platform5,gene2,2.273472913
31,platform6,gene2,-0.45503354
31,platform1,gene3,0.761102487
31,platform2,gene3,-0.007502784
31,platform3,gene3,1.4743138
31,platform4,gene3,0.554143933
31,platform5,gene3,0.203663965
31,platform6,gene3,-1.799136452
31,platform1,gene4,1.082955681
31,platform2,gene4,-0.350853615
31,platform3,gene4,-1.403490085
31,platform4,gene4,-0.201796665
31,platform5,gene4,-0.12677816
31,platform6,gene4,1.059206873
31,platform1,gene5,-1.167396032
31,platform2,gene5,-0.557643627
31,platform3,gene5,1.488119928
31,platform4,gene5,1.358665769
31,platform5,gene5,1.163214544
31,platform6,gene5,1.661523945
31,platform1,gene6,0.20403098
31,platform2,gene6,-0.581883687
31,platform3,gene6,0.555204062
31,platform4,gene6,1.058723126
31,platform5,gene6,2.413633271
31,platform6,gene6,-1.964982333
32,platform1,gene1,0.273235703
32,platform2,gene1,0.654794583
32,platform3,gene1,-0.054598655
32,platform4,gene1,-1.557822248
32,platform5,gene1,0.741500892
32,platform6,gene1,-0.779085741
32,platform1,gene2,0.505861499
32,platform2,gene2,0.907551706
32,platform3,gene2,1.28395701
32,platform4,gene2,-1.557863797
32,platform5,gene2,1.081741848
32,platform6,gene2,-0.756981357
32,platform1,gene3,-1.289019474
32,platform2,gene3,1.314320666
32,platform3,gene3,1.146259973
32,platform4,gene3,-0.242583268
32,platform5,gene3,0.759540706
32,platform6,gene3,-0.860325741
32,platform1,gene4,-0.151031579
32,platform2,gene4,-0.093723234
32,platform3,gene4,-0.280740055
32,platform4,gene4,0.734098736
32,platform5,gene4,1.537327535
32,platform6,gene4,-0.455771063
32,platform1,gene5,-0.032658452
32,platform2,gene5,1.636757349
32,platform3,gene5,-0.329041971
32,platform4,gene5,-2.604038171
32,platform5,gene5,0.513983786
32,platform6,gene5,-0.886468011
32,platform1,gene6,-0.998538406
32,platform2,gene6,1.420816814
32,platform3,gene6,2.447998007
32,platform4,gene6,-1.039782541
32,platform5,gene6,1.031025182
32,platform6,gene6,-0.094147838
33,platform1,gene1,0.141807459
33,platform2,gene1,1.222236701
33,platform3,gene1,0.213674518
33,platform4,gene1,-0.851365354
33,platform5,gene1,-0.470408875
33,platform6,gene1,0.686135255
33,platform1,gene2,-2.335947332
33,platform2,gene2,1.095244382
33,platform3,gene2,-1.567150099
33,platform4,gene2,0.021931063
33,platform5,gene2,-0.190358978
33,platform6,gene2,1.293069486
33,platform1,gene3,0.188849315
33,platform2,gene3,0.101939135
33,platform3,gene3,0.698135809
33,platform4,gene3,-0.827014556
33,platform5,gene3,-0.195898856
33,platform6,gene3,1.177584414
33,platform1,gene4,0.683473621
33,platform2,gene4,-1.275496707
33,platform3,gene4,0.637956367
33,platform4,gene4,-1.377589625
33,platform5,gene4,-0.598310804
33,platform6,gene4,1.210920384
33,platform1,gene5,-2.251045175
33,platform2,gene5,-1.779014191
33,platform3,gene5,1.301372673
33,platform4,gene5,-0.814792784
33,platform5,gene5,1.243707019
33,platform6,gene5,-0.168250201
33,platform1,gene6,0.427775678
33,platform2,gene6,0.81327889
33,platform3,gene6,-0.651211869
33,platform4,gene6,-0.304590923
33,platform5,gene6,-0.41509717
33,platform6,gene6,2.816084276
34,platform1,gene1,0.126147069
34,platform2,gene1,0.472800423
34,platform3,gene1,-0.340753541
34,platform4,gene1,-0.241790643
34,platform5,gene1,1.378754669
34,platform6,gene1,-0.33888367
34,platform1,gene2,0.020136303
34,platform2,gene2,0.376962164
34,platform3,gene2,-0.431723745
34,platform4,gene2,1.959064156
34,platform5,gene2,-1.428459612
34,platform6,gene2,2.01129298
34,platform1,gene3,-0.351591889
34,platform2,gene3,1.357119647
34,platform3,gene3,-1.999177411
34,platform4,gene3,0.956080621
34,platform5,gene3,0.876431265
34,platform6,gene3,-1.271216972
34,platform1,gene4,-0.768323878
34,platform2,gene4,0.193524845
34,platform3,gene4,1.143835429
34,platform4,gene4,-0.765999304
34,platform5,gene4,-0.224125999
34,platform6,gene4,1.571346935
34,platform1,gene5,-1.127347241
34,platform2,gene5,0.947793981
34,platform3,gene5,0.448768189
34,platform4,gene5,-1.105814529
34,platform5,gene5,-0.667867842
34,platform6,gene5,0.78327751
34,platform1,gene6,0.248959433
34,platform2,gene6,1.425098277
34,platform3,gene6,-0.601783962
34,platform4,gene6,-1.714487696
34,platform5,gene6,1.047826926
34,platform6,gene6,-0.608621618
35,platform1,gene1,0.120340527
35,platform2,gene1,1.719041814
35,platform3,gene1,-0.250414052
35,platform4,gene1,1.549555327
35,platform5,gene1,-1.09713965
35,platform6,gene1,0.925511236
35,platform1,gene2,0.246799212
35,platform2,gene2,-0.736771539
35,platform3,gene2,-1.280008939
35,platform4,gene2,0.076643664
35,platform5,gene2,0.255164762
35,platform6,gene2,0.277446817
35,platform1,gene3,0.536856022
35,platform2,gene3,-0.460485566
35,platform3,gene3,-0.511603722
35,platform4,gene3,0.236937879
35,platform5,gene3,-0.541589172
35,platform6,gene3,1.219227647
35,platform1,gene4,0.174135875
35,platform2,gene4,-0.615268316
35,platform3,gene4,-1.806892964
35,platform4,gene4,-0.643681106
35,platform5,gene4,2.046018852
35,platform6,gene4,-0.560762421
35,platform1,gene5,-0.835999306
35,platform2,gene5,0.652947503
35,platform3,gene5,0.441293125
35,platform4,gene5,0.751629057
35,platform5,gene5,-0.277975085
35,platform6,gene5,1.122654216
35,platform1,gene6,-1.17260886
35,platform2,gene6,-0.048876768
35,platform3,gene6,-0.704140337
35,platform4,gene6,0.680758638
35,platform5,gene6,0.130006761
35,platform6,gene6,1.109708082
36,platform1,gene1,2.058500869
36,platform2,gene1,0.140655532
36,platform3,gene1,-0.534616652
36,platform4,gene1,-0.823516727
36,platform5,gene1,-0.263033982
36,platform6,gene1,-0.069601836
36,platform1,gene2,1.991801915
36,platform2,gene2,-1.129109543
36,platform3,gene2,-1.093217437
36,platform4,gene2,-0.40796669
36,platform5,gene2,0.587559463
36,platform6,gene2,0.82111186
36,platform1,gene3,-0.907934699
36,platform2,gene3,0.127038606
36,platform3,gene3,-0.042892978
36,platform4,gene3,1.19520647
36,platform5,gene3,1.089192237
36,platform6,gene3,-0.312280694
36,platform1,gene4,0.045993767
36,platform2,gene4,0.652722613
36,platform3,gene4,-1.653492637
36,platform4,gene4,-0.310270965
36,platform5,gene4,0.574872884
36,platform6,gene4,-0.523232154
36,platform1,gene5,-0.059918201
36,platform2,gene5,-0.021007535
36,platform3,gene5,-0.723653214
36,platform4,gene5,-0.994479836
36,platform5,gene5,-0.199867235
36,platform6,gene5,-0.347027823
36,platform1,gene6,0.834095066
36,platform2,gene6,1.529882212
36,platform3,gene6,-0.011922379
36,platform4,gene6,0.398671992
36,platform5,gene6,-0.070415314
36,platform6,gene6,0.601359844
37,platform1,gene1,0.218495462
37,platform2,gene1,0.236595502
37,platform3,gene1,1.112915128
37,platform4,gene1,-0.987421149
37,platform5,gene1,1.447864013
37,platform6,gene1,0.349112412
37,platform1,gene2,0.180822011
37,platform2,gene2,-0.560241851
37,platform3,gene2,-0.163877592
37,platform4,gene2,0.373684804
37,platform5,gene2,-2.063714257
37,platform6,gene2,-0.601521949
37,platform1,gene3,0.585991612
37,platform2,gene3,-0.294481786
37,platform3,gene3,-0.800527545
37,platform4,gene3,-0.635694531
37,platform5,gene3,0.235749032
37,platform6,gene3,-1.634832385
37,platform1,gene4,0.871229241
37,platform2,gene4,-2.168934674
37,platform3,gene4,-0.503339522
37,platform4,gene4,-0.787182479
37,platform5,gene4,-1.24860021
37,platform6,gene4,-1.07790734
37,platform1,gene5,0.250077354
37,platform2,gene5,-0.119774031
37,platform3,gene5,-0.300852632
37,platform4,gene5,-2.320763776
37,platform5,gene5,-1.324320711
37,platform6,gene5,-0.131307112
37,platform1,gene6,-0.878035153
37,platform2,gene6,-0.79676893
37,platform3,gene6,1.049540713
37,platform4,gene6,0.175588349
37,platform5,gene6,-1.043844622
37,platform6,gene6,-0.468696015
38,platform1,gene1,-0.284903482
38,platform2,gene1,-0.680295181
38,platform3,gene1,-0.96405361
38,platform4,gene1,-0.051804082
38,platform5,gene1,0.74119472
38,platform6,gene1,0.226852004
38,platform1,gene2,-0.200147013
38,platform2,gene2,0.387820245
38,platform3,gene2,0.793918367
38,platform4,gene2,-0.140513958
38,platform5,gene2,0.455805199
38,platform6,gene2,-1.145572907
38,platform1,gene3,-0.249650688
38,platform2,gene3,-0.420298275
38,platform3,gene3,0.195664504
38,platform4,gene3,0.357319514
38,platform5,gene3,-0.123617979
38,platform6,gene3,-0.766214223
38,platform1,gene4,-0.929714217
38,platform2,gene4,0.278520611
38,platform3,gene4,1.356836852
38,platform4,gene4,-0.787135595
38,platform5,gene4,-0.384798672
38,platform6,gene4,0.33068056
38,platform1,gene5,-0.55462045
38,platform2,gene5,0.121572315
38,platform3,gene5,-0.047596117
38,platform4,gene5,-0.776251591
38,platform5,gene5,0.831441251
38,platform6,gene5,0.846307837
38,platform1,gene6,1.024139507
38,platform2,gene6,1.267996586
38,platform3,gene6,-0.506361788
38,platform4,gene6,-0.464481897
38,platform5,gene6,0.261218
38,platform6,gene6,0.630080977
39,platform1,gene1,-0.339626156
39,platform2,gene1,-0.423344808
39,platform3,gene1,-0.618271528
39,platform4,gene1,1.482201891
39,platform5,gene1,-2.508166352
39,platform6,gene1,-0.167578034
39,platform1,gene2,0.038212877
39,platform2,gene2,-1.059609603
39,platform3,gene2,0.385425895
39,platform4,gene2,-1.967087684
39,platform5,gene2,0.954968861
39,platform6,gene2,-1.663360585
39,platform1,gene3,-2.20273488
39,platform2,gene3,-0.763563826
39,platform3,gene3,0.162080394
39,platform4,gene3,-0.651567165
39,platform5,gene3,-0.559286995
39,platform6,gene3,0.333204975
39,platform1,gene4,-1.058900921
39,platform2,gene4,-0.085849546
39,platform3,gene4,0.497932993
39,platform4,gene4,1.633989657
39,platform5,gene4,0.479451881
39,platform6,gene4,1.714762992
39,platform1,gene5,0.453160034
39,platform2,gene5,-0.003241127
39,platform3,gene5,-2.256534856
39,platform4,gene5,-1.224658552
39,platform5,gene5,-0.318962624
39,platform6,gene5,0.712270456
39,platform1,gene6,-0.322513573
